Entity,Code,Year,Renewables (% equivalent primary energy),Geo Biomass Other - TWh,Solar Generation - TWh,Wind Generation - TWh,Hydro Generation - TWh,Electricity from wind (TWh)_x,Electricity from hydro (TWh)_x,Electricity from solar (TWh)_x,Other renewables including bioenergy (TWh),Renewables (% electricity),Electricity from hydro (TWh)_y,Hydro (% equivalent primary energy),Hydro (% electricity),Electricity from wind (TWh)_y,Wind (% equivalent primary energy),Wind (% electricity),Electricity from solar (TWh)_y,Solar (% equivalent primary energy),Solar (% electricity),Biofuels Production - TWh - Total
Colombia,COL,2002,32.692554,491,0.00465125,0.0,33.968037,0.0,33.63,0.01,0.17,76.718864,33.63,32.179436,76.31042,0.0,0.0,0.0,0.01,0.004408642,0.022691173,0.0
Colombia,COL,2003,33.389133,495,0.006405,0.0,36.17636,0.0,35.81,0.01,0.16,78.920815,35.81,32.88798,78.547935,0.0,0.0,0.0,0.01,0.0058253147,0.021934634,0.0
Colombia,COL,2004,34.505455,467,0.007951726,0.05199,38.33006,0.05,39.68,0.01,0.15,81.75855,39.68,33.993496,81.32814,0.05,0.04610803,0.10248002,0.01,0.007052876,0.020496003,0.0
Colombia,COL,2005,35.05353,503,0.00953125,0.04948,39.220886,0.05,39.4,0.01,0.16,80.29996,39.4,34.456627,79.85408,0.05,0.043469526,0.10133766,0.01,0.008377651,0.020267531,0.17154181
Colombia,COL,2006,34.14272,0.5197261,0.0,0.06298139,42.55789,0.06,42.31,0.01,0.2,80751,42.31,33.24302,80.23895,0.06,0.049196307,0.11378722,0.01,0.0,0.018964536,1.5707597
Colombia,COL,2007,35.182762,0.5071364,0.0,0.049890976,44.24198,0.05,44.0,0.01,0.19,81.64207,44.0,34.232037,81.18081,0.05,0.03860293,0.09225092,0.01,0.0,0.018450184,1.6889794
Colombia,COL,2008,33.94141,0.50934935,0.0,0.053918168,46.16088,0.05,45.94,0.01,0.17,84.021835,45.94,32.83816,83.60327,0.05,0.038356546,0.09099181,0.01,0.0,0.018198362,1.7494818
Colombia,COL,2009,31.377745,1.0032873,0.0,0.057707813,40.837364,0.06,40.64,0.01,0.33,73.482544,40.64,29.45687,72.76634,0.06,0.04162591,0.10743062,0.01,0.0,0.017905103,3.6427
Colombia,COL,2010,30.092037,1.1099824,0.0,0.03856992,40.55746,0.04,40.0,0.01,0.55,71.70611,40.0,27.661953,70.646416,0.04,0.026306374,0.07064641,0.01,0.0,0.017661603,5.2514305
Colombia,COL,2011,34.515675,1.3783877,0.0,0.041271944,48.42748,0.04,48.39,0.01,0.37,82.84114,48.39,31.745678,82.12831,0.04,0.027054999,0.06788866,0.01,0.0,0.016972166,6.638568
Colombia,COL,2012,31.746134,1.4760586,0.0,0.05485471,47.58171,0.05,47.11,0.01,0.4,78.589134,47.11,29.003883,77.82918,0.05,0.033437207,0.08260367,0.01,0.0,0.016520733,7.279806
Colombia,COL,2013,29.385107,1.3464338,0.0,0.057624802,44.36279,0.06,49.76,0.01,0.65,69.9169,49.76,26.727686,68.91967,0.06,0.034717783,0.083102494,0.01,0.0,0.013850416,7.5372925
Colombia,COL,2014,28.364685,1.728923,0.0,0.0702303,44.741962,0.07,47.25,0.01,0.73,69.58158,47.25,25.514168,68.40886,0.07,0.04004894,0.10134646,0.01,0.0,0.014478066,7.8369017
Colombia,COL,2015,28.021618,1.8229002,0.0,0.06837745,44.681904,0.07,47.94,0.01,0.97,64.282906,47.94,25.046679,62.905132,0.07,0.03832935,0.091851465,0.01,0.0,0.0131216375,8.024199
Colombia,COL,2016,27.708813,1.9938043,0.0,0.050887343,46.787926,0.05,48.46,0.01,1.01,66.43863,48.46,24.827665,65.00335,0.05,0.02700297,0.067069076,0.01,0.0,0.013413816,7.8060017
Colombia,COL,2017,32.82906,1.9912593,5,0.003071419,57.32773,0.0,60.64,0.01,0.73,79.2409,60.64,29.92104,78.28557,0.0,0.0016016387,0.0,0.01,0.0026094727,0.012909889,7.153719
Colombia,COL,2018,31.99955,2.1187904,12,0.04344,56.65124,0.04,59.16,0.02,0.84,75.84291,59.16,28.828716,74.7064,0.04,0.022105752,0.050511427,0.02,0.006106545,0.025255714,8.93695
Colombia,COL,2019,29.890343,2.4441278,0.13206,0.06332,54437,0.06,52.98,0.13,1.11,69.465065,52.98,26.772203,67.801384,0.06,0.031140871,0.07678526,0.13,0.0649473,0.16636805,7.9765263
Colombia,COL,2020,30.772787,2.820657,0.1908,0.01012,49.83735,0.01,48.44,0.19,1.3,64.73943,48.44,27.182451,62.794918,0.01,0.0055207815,0.012963443,0.19,0.10406679,0.24630542,7.4975457
Colombia,COL,2021,33.02041,2.8208168,0.31732163,0.059852246,59.858196,0.06,58.19,0.32,1.02,73.649734,58.19,29.314417,71.91941,0.06,0.02931148,0.07415646,0.32,0.15540227,0.39550117,8.00661
Croatia,HRV,1990,11.200591,0.0,0.0,0.0,3805,0.0,3.92,0.0,0.01,44.356663,3.92,11.200591,44.243793,0.0,0.0,0.0,0.0,0.0,0.0,
Croatia,HRV,1991,20.504862,0.0,0.0,0.0,5881,0.0,5.53,0.0,0.01,64.49361,5.53,20.504862,64.37718,0.0,0.0,0.0,0.0,0.0,0.0,
Croatia,HRV,1992,15.994292,6,0.0,0.0,4349,0.0,4.35,0.0,0.01,48.988766,4.35,15.97049,48.876408,0.0,0.0,0.0,0.0,0.0,0.0,
Croatia,HRV,1993,16.087965,19,0.0,0.0,4.55,0.0,4.55,0.0,0.02,47.7534,4.55,16.015764,47.544415,0.0,0.0,0.0,0.0,0.0,0.0,
Croatia,HRV,1994,18.960316,6,0.0,0.0,5435,0.0,5.43,0.0,0.01,62.029644,5.43,18.937729,61.91562,0.0,0.0,0.0,0.0,0.0,0.0,
Croatia,HRV,1995,19.14962,5,0.0,0.0,5683,0.0,5.68,0.0,0.01,61.380795,5.68,19.131437,61.27292,0.0,0.0,0.0,0.0,0.0,0.0,
Croatia,HRV,1996,24.70444,0.01,0.0,0.0,7863,0.0,7.86,0.0,0.01,70.45659,7.86,24.67057,70.36706,0.0,0.0,0.0,0.0,0.0,0.0,
Croatia,HRV,1997,18.5449,2,0.0,0.0,5853,0.0,5.85,0.0,0.0,57.184753,5.85,18.538055,57.184753,0.0,0.0,0.0,0.0,0.0,0.0,
Croatia,HRV,1998,18.053991,5,0.0,0.0,6022,0.0,6.02,0.0,0.01,52.663757,6.02,18.037811,52.57642,0.0,0.0,0.0,0.0,0.0,0.0,
Croatia,HRV,1999,21.228256,2,0.0,0.0,7327,0.0,7.33,0.0,0.01,56.54854,7.33,21.221996,56.471497,0.0,0.0,0.0,0.0,0.0,0.0,
Croatia,HRV,2000,19.766573,1,0.0,0.0,6453,0.0,6.45,0.0,0.0,57.282413,6.45,19.763262,57.282413,0.0,0.0,0.0,0.0,0.0,0.0,
Croatia,HRV,2001,20.78086,0.0,0.0,0.0,7181,0.0,7.18,0.0,0.0,56.225525,7.18,20.78086,56.225525,0.0,0.0,0.0,0.0,0.0,0.0,
Croatia,HRV,2002,16.80569,0.0,0.0,0.0,5851,0.0,5.85,0.0,0.0,46.02675,5.85,16.80569,46.02675,0.0,0.0,0.0,0.0,0.0,0.0,
Croatia,HRV,2003,14.887934,0.0,0.0,0.0,5458,0.0,5.46,0.0,0.0,41.394997,5.46,14.887934,41.394997,0.0,0.0,0.0,0.0,0.0,0.0,
Croatia,HRV,2004,19.899082,4,0.0,2,7627,0.0,7.63,0.0,0.0,54.931602,7.63,19.88232,54.931602,0.0,0.005201632,0.0,0.0,0.0,0.0,
Croatia,HRV,2005,18.502132,14,0.0,0.01,7036,0.01,7.04,0.0,0.01,54.05819,7.04,18.435038,53.905052,0.01,0.026201049,0.07656968,0.0,0.0,0.0,
Croatia,HRV,2006,17.52409,11,0.0,19,6617,0.02,6.62,0.0,0.01,51.47059,6.62,17.44148,51.238388,0.02,0.050081406,0.15479876,0.0,0.0,0.0,
Croatia,HRV,2007,12.365527,7,0.0,35,4.7,0.03,4.7,0.0,0.01,37.79904,4.7,12.253684,37.48006,0.03,0.09125078,0.23923445,0.0,0.0,0.0,
Croatia,HRV,2008,15.2264805,21,0.0,0.04,5781,0.04,5.78,0.0,0.02,45.6964,5.78,15.060128,45.226917,0.04,0.104204215,0.31298906,0.0,0.0,0.0,
Croatia,HRV,2009,19.643877,25,1.6464e-05,54,7409,0.05,7.41,0.0,0.02,56.02996,7.41,19.42731,55.505615,0.05,0.1415946,0.37453184,0.0,4.329448e-05,0.0,
Croatia,HRV,2010,23.850374,33,1.6464e-05,139,9126,0.14,9.13,0.0,0.03,62.880325,9.13,23.39667,61.7309,0.14,0.3563596,0.94658554,0.0,4.233518e-05,0.0,
Croatia,HRV,2011,15.472614,55,1.6464e-05,201,5033,0.2,5.03,0.0,0.05,47.016922,5.03,14.699635,44.790745,0.2,0.5870507,1.780944,0.0,4.8230708e-05,0.0,
Croatia,HRV,2012,16.519665,94,2,329,4837,0.33,4.84,0.0,0.09,49.6695,4.84,15.141003,45.703495,0.33,1.029851,3.1161473,0.0,0.0062471954,0.0,
Croatia,HRV,2013,26.373661,125,0.011293959,517,8622,0.52,8.62,0.01,0.13,66.5233,8.62,24.459606,61.792114,0.52,1.4666687,3.7275987,0.01,0.032039724,0.07168459,
Croatia,HRV,2014,28.121477,165,35,0.73,9007,0.73,9.01,0.04,0.16,73.95833,9.01,25.414349,67.0387,0.73,2.0597837,5.4315476,0.04,0.098756656,0.29761904,
Croatia,HRV,2015,22.36495,266,57,796,6391,0.8,6.39,0.06,0.27,66.844444,6.39,18.908386,56.8,0.8,2.3550425,7.111111,0.06,0.16863999,0.53333336,
Croatia,HRV,2016,23.870218,431,66,1014,6853,1.01,6.85,0.07,0.43,66.24405,6.85,19.365898,54.278923,1.01,2.8654633,8.00317,0.07,0.1865094,0.5546751,
Croatia,HRV,2017,20.273584,0.5256,0.0787,1204,5.3074,1.2,5.31,0.08,0.53,60.39016,5.31,14.901905,45.03817,1.2,3.3805425,10.178118,0.08,0.22097076,0.6785411,
Croatia,HRV,2018,26.73535,0.6701,0.0749,1.3354,7.7009,1.34,7.7,0.07,0.67,72.177124,7.7,20.756304,56.82657,1.34,3.599316,9.889298,0.07,0.2018787,0.51660514,
Croatia,HRV,2019,23.463097,0.9703,0.0831,1.4673,5.8261,1.47,5.83,0.08,0.97,65.95577,5.83,16.028522,46.050552,1.47,4.036774,11.611375,0.08,0.2286211,0.6319115,
Croatia,HRV,2020,25.170088,1072,0.0955,1.7207,5.6624,1.72,5.66,0.1,1.07,64.57704,5.66,16.274183,42.749245,1.72,4.945428,12.990937,0.1,0.27447444,0.75528705,
Croatia,HRV,2021,28.271935,1.1852294,0.0972935,2.06732,7.153081,2.06,7.13,0.15,1.19,69.64286,7.13,18.83023,47.156086,2.06,5.442147,13.624339,0.15,0.25612158,0.9920636,
Croatia,HRV,2022,,,,,,2.27,5.35,0.15,1.17,63.314445,5.35,,37.88952,2.27,,16.076487,0.15,,1.062323,
Cyprus,CYP,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Cyprus,CYP,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Cyprus,CYP,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Cyprus,CYP,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Cyprus,CYP,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Cyprus,CYP,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Cyprus,CYP,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Cyprus,CYP,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Cyprus,CYP,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Cyprus,CYP,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Cyprus,CYP,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Cyprus,CYP,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Cyprus,CYP,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Cyprus,CYP,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Cyprus,CYP,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Cyprus,CYP,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Cyprus,CYP,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Cyprus,CYP,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Cyprus,CYP,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Cyprus,CYP,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,
Cyprus,CYP,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cyprus,CYP,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cyprus,CYP,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cyprus,CYP,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cyprus,CYP,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cyprus,CYP,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cyprus,CYP,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cyprus,CYP,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cyprus,CYP,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cyprus,CYP,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cyprus,CYP,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cyprus,CYP,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cyprus,CYP,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cyprus,CYP,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cyprus,CYP,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cyprus,CYP,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cyprus,CYP,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cyprus,CYP,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cyprus,CYP,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cyprus,CYP,2004,0.0069648223,0.0,0.0004,0.000355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032733772,0.0,0.0,0.003691445,0.0,
Cyprus,CYP,2005,0.0075332997,0.0,0.000566,0.000355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029053607,0.0,0.0,0.0046279384,0.0,
Cyprus,CYP,2006,0.012689397,0.000155,0.001002,0.000355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029382573,0.0,0.0,0.008314299,0.0,
Cyprus,CYP,2007,0.02963039,0.0014,0.001733,0.000356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002874116,0.0,0.0,0.013973603,0.0,
Cyprus,CYP,2008,0.13309906,12,3,0.000356,0.0,0.0,0.0,0.0,0.01,0.19723865,0.0,0.0,0.0,0.0,0.0027889886,0.0,0.0,0.02347399,0.0,
Cyprus,CYP,2009,0.28097296,27,4,0.000356,0.0,0.0,0.0,0.0,0.03,0.57581574,0.0,0.0,0.0,0.0,0.0028409807,0.0,0.0,0.031901516,0.0,
Cyprus,CYP,2010,0.6377341,35,7,31,0.0,0.03,0.0,0.01,0.04,1.500938,0.0,0.0,0.0,0.03,0.25265142,0.5628518,0.01,0.05701388,0.18761726,
Cyprus,CYP,2011,1.5228559,52,12,114,0.0,0.11,0.0,0.01,0.05,3.4552846,0.0,0.0,0.0,0.11,0.93249923,2.2357724,0.01,0.0981579,0.20325203,
Cyprus,CYP,2012,2.3008752,0.05,22,185,0.0,0.19,0.0,0.02,0.05,5.508475,0.0,0.0,0.0,0.19,1.6049948,4.025424,0.02,0.190864,0.42372882,
Cyprus,CYP,2013,3.2324405,49,47,231,0.0,0.23,0.0,0.05,0.05,7.692308,0.0,0.0,0.0,0.23,2.2263288,5.361305,0.05,0.4529764,1.1655011,
Cyprus,CYP,2014,3.1309736,0.0505,0.0836,0.1839,0.0,0.18,0.0,0.08,0.05,7.142857,0.0,0.0,0.0,0.18,1.7607836,4.147465,0.08,0.8004432,1.8433179,
Cyprus,CYP,2015,3.776322,0.051236,0.126659,0.221857,0.0,0.22,0.0,0.13,0.05,8.810573,0.0,0.0,0.0,0.22,2.0471663,4.845815,0.13,1.1687349,2.8634362,
Cyprus,CYP,2016,3.6664777,0.052021,0.145937,0.226701,0.0,0.23,0.0,0.15,0.05,8.793456,0.0,0.0,0.0,0.23,1.9122425,4.7034764,0.15,1.2309911,3.0674849,
Cyprus,CYP,2017,3.6376648,0.05175,0.17202,0.21145,0.0,0.21,0.0,0.17,0.05,8.6,0.0,0.0,0.0,0.21,1.7263935,4.2,0.17,1.4044658,3.4,
Cyprus,CYP,2018,3.8665202,0.05136,0.19183,0.22061,0.0,0.22,0.0,0.2,0.06,9.486166,0.0,0.0,0.0,0.22,1.7980142,4.347826,0.2,1.563451,3.9525692,
Cyprus,CYP,2019,4.2749753,0.05792,0.218267,0.238565,0.0,0.24,0.0,0.22,0.06,10.097087,0.0,0.0,0.0,0.24,1.9353127,4.660194,0.22,1.7706491,4.2718444,
Cyprus,CYP,2020,5.661981,0.060632,0.295608,0.240408,0.0,0.24,0.0,0.3,0.06,12.371135,0.0,0.0,0.0,0.24,2.2325015,4.948454,0.3,2.7451065,6.1855674,
Cyprus,CYP,2021,,0.041871,0.473899,0.246478,,0.25,0.0,0.47,0.06,15.234375,0.0,,0.0,0.25,2.1643562,4.8828125,0.47,4.1613703,9.1796875,
Cyprus,CYP,2022,,,,,,0.22,0.0,0.62,0.06,16.697588,0.0,,0.0,0.22,,4.0816326,0.62,,11.502783,
Czechia,CZE,1965,1.4077873,0.0,0.0,0.0,2.231797,0.0,2.231797,0.0,0.0,,2.231797,1.4077873,,0.0,0.0,,0.0,0.0,,
Czechia,CZE,1966,1.3170925,0.0,0.0,0.0,2.1036344,0.0,2.1036344,0.0,0.0,,2.1036344,1.3170925,,0.0,0.0,,0.0,0.0,,
Czechia,CZE,1967,1.2057946,0.0,0.0,0.0,1.8959225,0.0,1.8959225,0.0,0.0,,1.8959225,1.2057946,,0.0,0.0,,0.0,0.0,,
Czechia,CZE,1968,0.89475876,0.0,0.0,0.0,1.4672408,0.0,1.4672408,0.0,0.0,,1.4672408,0.89475876,,0.0,0.0,,0.0,0.0,,
Czechia,CZE,1969,0.7005398,0.0,0.0,0.0,1.1976573,0.0,1.1976573,0.0,0.0,,1.1976573,0.7005398,,0.0,0.0,,0.0,0.0,,
Czechia,CZE,1970,0.9598851,0.0,0.0,0.0,1.7103078,0.0,1.7103078,0.0,0.0,,1.7103078,0.9598851,,0.0,0.0,,0.0,0.0,,
Czechia,CZE,1971,0.6451211,0.0,0.0,0.0,1208,0.0,1208,0.0,0.0,,1208,0.6451211,,0.0,0.0,,0.0,0.0,,
Czechia,CZE,1972,0.67121583,0.0,0.0,0.0,1264,0.0,1264,0.0,0.0,,1264,0.67121583,,0.0,0.0,,0.0,0.0,,
Czechia,CZE,1973,0.5706368,0.0,0.0,0.0,1081,0.0,1081,0.0,0.0,,1081,0.5706368,,0.0,0.0,,0.0,0.0,,
Czechia,CZE,1974,0.9500237,0.0,0.0,0.0,1819,0.0,1819,0.0,0.0,,1819,0.9500237,,0.0,0.0,,0.0,0.0,,
Czechia,CZE,1975,0.9102295,0.0,0.0,0.0,1814,0.0,1814,0.0,0.0,,1814,0.9102295,,0.0,0.0,,0.0,0.0,,
Czechia,CZE,1976,0.70589465,0.0,0.0,0.0,1446,0.0,1446,0.0,0.0,,1446,0.70589465,,0.0,0.0,,0.0,0.0,,
Czechia,CZE,1977,0.92965907,0.0,0.0,0.0,1967,0.0,1967,0.0,0.0,,1967,0.92965907,,0.0,0.0,,0.0,0.0,,
Czechia,CZE,1978,0.8529741,0.0,0.0,0.0,1.83,0.0,1.83,0.0,0.0,,1.83,0.8529741,,0.0,0.0,,0.0,0.0,,
Czechia,CZE,1979,1.0576006,0.0,0.0,0.0,2293,0.0,2293,0.0,0.0,,2293,1.0576006,,0.0,0.0,,0.0,0.0,,
Czechia,CZE,1980,1.1426238,0.0,0.0,0.0,2399,0.0,2399,0.0,0.0,,2399,1.1426238,,0.0,0.0,,0.0,0.0,,
Czechia,CZE,1981,0.9889816,0.0,0.0,0.0,2061,0.0,2061,0.0,0.0,,2061,0.9889816,,0.0,0.0,,0.0,0.0,,
Czechia,CZE,1982,0.81085956,0.0,0.0,0.0,1.67,0.0,1.67,0.0,0.0,,1.67,0.81085956,,0.0,0.0,,0.0,0.0,,
Czechia,CZE,1983,0.80229473,0.0,0.0,0.0,1655,0.0,1655,0.0,0.0,,1655,0.80229473,,0.0,0.0,,0.0,0.0,,
Czechia,CZE,1984,0.6089416,0.0,0.0,0.0,1298,0.0,1298,0.0,0.0,,1298,0.6089416,,0.0,0.0,,0.0,0.0,,
Czechia,CZE,1985,0.7824311,0.0,0.0,0.0,1671,0.0,1671,0.0,0.0,2.8750367,1671,0.7824311,2.8750367,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,CZE,1986,0.8687312,0.0,0.0,0.0,1876,0.0,1876,0.0,0.0,3.0954032,1876,0.8687312,3.0954032,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,CZE,1987,1.1157936,0.0,0.0,0.0,2465,0.0,2465,0.0,0.0,3.963277,2465,1.1157936,3.963277,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,CZE,1988,0.9459827,0.0,0.0,0.0,2099,0.0,2099,0.0,0.0,3.2626605,2099,0.9459827,3.2626605,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,CZE,1989,0.76388884,0.0,0.0,0.0,1643,0.0,1643,0.0,0.0,2.5226085,1643,0.76388884,2.5226085,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,CZE,1990,0.6279108,0.0,0.0,0.0,1161,0.0,1.16,0.0,0.0,1.8628553,1.16,0.6279108,1.8628553,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,CZE,1991,0.6470877,0.0,0.0,0.0,1089,0.0,1.09,0.0,0.0,1.8076285,1.09,0.6470877,1.8076285,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,CZE,1992,0.85835934,0.0,0.0,0.0,1402,0.0,1.4,0.0,0.0,2.3708723,1.4,0.85835934,2.3708723,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,CZE,1993,0.99214965,221,0.0,0.0,1369,0.0,1.37,0.0,0.16,2.6078064,1.37,0.8449055,2.3350947,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,CZE,1994,1.1369475,309,0.0,0.0,1.46,0.0,1.46,0.0,0.32,3.047945,1.46,0.9254919,2.5,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,CZE,1995,1.4834487,405,0.0,0.0,2002,0.0,2.0,0.0,0.41,3.9782107,2.0,1.2175488,3.3014195,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,CZE,1996,1.3430386,292,0.0,0.0,1969,0.0,1.97,0.0,0.29,3.5406547,1.97,1.157697,3.086323,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,CZE,1997,1.3685676,494,0.0,0.0,1699,0.0,1.7,0.0,0.49,3.4106836,1.7,1.0416167,2.6475627,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,CZE,1998,1.281692,587,0.0,0.0,1396,0.0,1.4,0.0,0.59,3.079542,1.4,0.8815333,2.1665118,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,CZE,1999,1.5926199,683,0.0,0.0,1681,0.0,1.68,0.0,0.68,3.6777308,1.68,1.1070428,2.6180458,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,CZE,2000,1.4434271,517,0.0,0.0,1758,0.0,1.76,0.0,0.52,3.127572,1.76,1.0955992,2.414266,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,CZE,2001,1.5818,514,0.0,0.0002,2054,0.0,2.05,0.0,0.52,3.4626784,2.05,1.2435412,2.7620587,0.0,0.0001213592,0.0,0.0,0.0,0.0,
Czechia,CZE,2002,1.8193735,494,0.0,0.0016,2492,0.0,2.49,0.0,0.5,3.9342105,2.49,1.4944233,3.2763157,0.0,0.0009587888,0.0,0.0,0.0,0.0,
